Name,姓名,Linked to,社會關係人姓名,Kin/Non,Link,聯繫,Index Place,指數地址,Index Year,Node's Index Year,PersonID,NodeID,X,Y,Node Index Place,社會關係人籍貫,Node X,Node Y,Edge Dist.,Count,Addr. Type,指數地址類,Node Addr. Type,關係人指數地址類,Text Title:,Distance 距離,Index Year Type,指數年類別,Index Year Type Code,Node Index Year Type,關係人指數年類別,Node Index Year Type Code,Dynasty,朝代,Dynasty Code,Node Dynasty,關係人朝代,Node Dynasty Code,Source,出處
Wang Bo,王勃,Shao Dazhen,邵大震,N,Presented literary composition as gift to,贈詩、文,Longmen,龍門,650,,30982,446414,110.662392,35.576092,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Wang Bo,王勃,Feng Yuanji,封元寂,N,Presented literary composition as gift to,贈詩、文,Longmen,龍門,650,,30982,448536,110.662392,35.576092,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Wang Bo,王勃,Xue Shenghua,薛昇華,N,Presented literary composition as gift to,贈詩、文,Longmen,龍門,650,,30982,448804,110.662392,35.576092,,,,,2,2,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Wang Bo,王勃,Xue Hua,薛華,N,Presented literary composition as gift to,贈詩、文,Longmen,龍門,650,,30982,448833,110.662392,35.576092,,,,,2,2,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Wei Anshi,韋安石,Li Xian(Emperor Zhongzong of Tang),李顯（唐中宗）,N,Presented literary composition as gift to,贈詩、文,Chang'an,長安,651,656,31042,19242,108.906976,34.246423,Chang'an,長安,108.906976,34.246423,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],0,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Wei Anshi,韋安石,Wu Sansi,武三思,N,Presented literary composition as gift to,贈詩、文,Chang'an,長安,651,644,31042,24645,108.906976,34.246423,Wenshui,文水,112.0241928,37.4369812,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],452.5002763,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Zhangsun Wuji,長孫無忌,Xiao Yu,蕭瑀,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,596,574,31068,12259,112.38263,34.665276,Chang'an,長安,108.906976,34.246423,3,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],322.0411135,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Zhangsun Wuji,長孫無忌,Fang Xuanling,房玄齡,N,Presented literary composition as gift to,贈詩、文,Luoyang,洛陽,596,578,31068,17130,112.38263,34.665276,Linzi,臨淄,118.370405,36.864015,3,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],592.8469766,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Wei Sili,韋嗣立,Li Xian(Emperor Zhongzong of Tang),李顯（唐中宗）,N,Presented literary composition as gift to,贈詩、文,Yangwu,陽武,654,656,31082,19242,113.962967,35.051949,Chang'an,長安,108.906976,34.246423,2,3,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],471.0303882,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Wei Sili,韋嗣立,Cui Rizhi,崔日知,N,Presented literary composition as gift to,贈詩、文,Yangwu,陽武,654,655,31082,94501,113.962967,35.051949,Lingchang,靈昌,114.434503,35.397076,2,3,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],57.50916376,Based on Birth Year,據生年,1,Based on Father's Birth Year + 30,據其父親生年 + 30,11,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Wei Sili,韋嗣立,Cui Taizhi,崔泰之,N,Presented literary composition as gift to,贈詩、文,Yangwu,陽武,654,667,31082,94549,113.962967,35.051949,Hedong,河東,110.332306,34.835129,2,2,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],331.7872377,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Wei Sili,韋嗣立,Wei Fenggu,魏奉古,N,Presented literary composition as gift to,贈詩、文,Yangwu,陽武,654,,31082,95095,113.962967,35.051949,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Wei Sili,韋嗣立,Wei Fenggu,魏奉古,N,Received literary composition as gift from,收到Y的贈詩、文,Yangwu,陽武,654,,31082,95095,113.962967,35.051949,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Wei Sili,韋嗣立,Xu Yanbo,徐彥伯,N,Received literary composition as gift from,收到Y的贈詩、文,Yangwu,陽武,654,,31082,379430,113.962967,35.051949,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Wei Sili,韋嗣立,Wang Xiong,王熊,N,Presented literary composition as gift to,贈詩、文,Yangwu,陽武,654,,31082,445489,113.962967,35.051949,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Wei Sili,韋嗣立,Wei Shu,韋淑,N,Presented literary composition as gift to,贈詩、文,Yangwu,陽武,654,,31082,448394,113.962967,35.051949,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yang Jiong(2),楊炯,Yang Quying,楊去盈,N,Epitaph written for,為Y作墓誌銘,Huayin,華陰,0,651,31110,31106,110.089363,34.56831,Huayin,華陰,110.089363,34.56831,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],0,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Weizhi,未知
Yang Jiong(2),楊炯,Yang Quyi,楊去溢,N,Epitaph written for,為Y作墓誌銘,Huayin,華陰,0,660,31110,31108,110.089363,34.56831,Huayin,華陰,110.089363,34.56831,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],0,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Weizhi,未知
Yang Jiong(2),楊炯,Yang Deyi,楊德裔,N,Epitaph written for,為Y作墓誌銘,Huayin,華陰,0,600,31110,31111,110.089363,34.56831,Huayin,華陰,110.089363,34.56831,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],0,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Weizhi,未知
Yang Jiong(2),楊炯,Li Shi(Wife of Yang De Yi ),李氏(楊德裔妻),N,Epitaph written for,為Y作墓誌銘,Huayin,華陰,0,602,31110,31128,110.089363,34.56831,Jingyang,涇陽,108.837563,34.533337,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],114.7084842,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Weizhi,未知
Yang Jiong(2),楊炯,Zhu Er,朱爾,N,Epitaph written for,為Y作墓誌銘,Huayin,華陰,0,0,31110,31133,110.089363,34.56831,Luoyang,洛陽,112.38263,34.665276,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],210.1292677,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Weizhi,未知
Yang Jiong(2),楊炯,Liang Daibin,梁待賓,N,Epitaph written for,為Y作墓誌銘,Huayin,華陰,0,644,31110,31140,110.089363,34.56831,Linjing,臨涇,107.2058,35.6837,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],290.0776649,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Weizhi,未知
Yang Jiong(2),楊炯,Song Zhiwen,宋之問,N,Served in the same bureau with,同僚,Huayin,華陰,0,656,31110,31560,110.089363,34.56831,Hongnong,弘農,110.865379,34.527512,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],71.21662344,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Jiu Tangshu,舊唐書
Yang Jiong(2),楊炯,Xue Zhen,薛震,N,Recommended by,被Y推薦,Huayin,華陰,0,623,31110,95047,110.089363,34.56831,Baoding,寶鼎,110.483235,35.312033,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],90.15499056,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Weizhi,未知
Yang Jiong(2),楊炯,Zhao Zong,趙縱,N,Presented literary composition as gift to,贈詩、文,Huayin,華陰,0,,31110,380654,110.089363,34.56831,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yang Jiong(2),楊炯,Shi Baozhong,石抱忠,N,Presented literary composition as gift to,贈詩、文,Huayin,華陰,0,,31110,445819,110.089363,34.56831,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yang Jiong(2),楊炯,Fu Xian,輔先,N,Presented literary composition as gift to,贈詩、文,Huayin,華陰,0,,31110,449409,110.089363,34.56831,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Luo Binwang,駱賓王,Song Zhiwen,宋之問,N,Presented literary composition as gift to,贈詩、文,Yiwu,義烏,627,656,31143,31560,120.071625,29.300087,Hongnong,弘農,110.865379,34.527512,2,3,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],1044.679381,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Luo Binwang,駱賓王,Pei Xingjian,裴行儉,N,Presented literary composition as gift to,贈詩、文,Yiwu,義烏,627,619,31143,31906,120.071625,29.300087,Wenxi,聞喜,111.318657,35.426205,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],1066.811559,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Luo Binwang,駱賓王,Wu Zhao(Wu Zetian),武曌（武則天）,N,Attacked or not support policies of,反對/不支持Y的政策,Yiwu,義烏,627,624,31143,93663,120.071625,29.300087,Wenshui,文水,112.0241928,37.4369812,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],1172.465764,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,Zizhi tongjian,資治通鑑
Luo Binwang,駱賓王,Li Rong,李榮,N,Presented literary composition as gift to,贈詩、文,Yiwu,義烏,627,729,31143,173516,120.071625,29.300087,Yanshi,偃師,112.804997,34.720623,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],912.0258403,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Luo Binwang,駱賓王,Xu Jingye,徐敬業,N,Presented literary composition as gift to,贈詩、文,Yiwu,義烏,627,650,31143,184729,120.071625,29.300087,Zi Zhou,梓州,105.0876,31.09462,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],1452.656172,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Luo Binwang,駱賓王,Wang Lingfei,王靈妃,N,Presented literary composition as gift to,贈詩、文,Yiwu,義烏,627,,31143,445444,120.071625,29.300087,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Luo Binwang,駱賓王,Li Fu,李福,N,Presented literary composition as gift to,贈詩、文,Yiwu,義烏,627,,31143,447961,120.071625,29.300087,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Luo Binwang,駱賓王,Shi Sixuan,釋思玄,N,Presented literary composition as gift to,贈詩、文,Yiwu,義烏,627,,31143,449474,120.071625,29.300087,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Luo Binwang,駱賓王,Chen Wenlin,陳文林,N,Presented literary composition as gift to,贈詩、文,Yiwu,義烏,627,,31143,449925,120.071625,29.300087,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Su Jin,蘇晉,Jia Ceng,賈曾,N,Presented literary composition as gift to,贈詩、文,Lantian,藍田,676,,31158,445874,109.321556,34.153698,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yang Xu,楊續,Yang Shidao,楊師道,N,Presented literary composition as gift to,贈詩、文,Huayin,華陰,-30,584,31170,31175,110.089363,34.56831,Huayin,華陰,110.089363,34.56831,3,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],0,Based on Oldest Child's Birth Year - 30 (father),據長子生年 - 30 (父),13,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yang Shidao,楊師道,Chu Suiliang,褚遂良,N,Presented literary composition as gift to,贈詩、文,Huayin,華陰,584,596,31175,30938,110.089363,34.56831,Qiantang,錢塘,120.168625,30.294125,3,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],1057.896035,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yang Shidao,楊師道,Shangguan Yi,上官儀,N,Presented literary composition as gift to,贈詩、文,Huayin,華陰,584,607,31175,91930,110.089363,34.56831,Shan Xian,陜縣,111.22994,34.62542,3,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],104.5917367,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yang Shidao,楊師道,Li Baiyao,李百藥,N,Received literary composition as gift from,收到Y的贈詩、文,Huayin,華陰,584,565,31175,92899,110.089363,34.56831,Anping,安平,115.510575,38.230526,3,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],633.2273344,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Based on Birth Year,據生年,1,Tang,唐,6,Sui,隋,5,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yang Yuhuan,楊玉環,Liu Yan,劉晏,N,Received literary composition as gift from,收到Y的贈詩、文,Yongle,永樂,719,716,31222,11524,110.547371,34.623436,Chang'an,長安,108.906976,34.246423,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],156.1704138,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yang Yuhuan,楊玉環,Kang Pian,康駢,N,Received literary composition as gift from,收到Y的贈詩、文,Yongle,永樂,719,845,31222,30846,110.547371,34.623436,Nanyang,南陽,112.535469,33.001678,1,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],257.3904245,Based on Birth Year,據生年,1,Based on jinshi year -30,據進士登科年 - 30,5,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yang Yuhuan,楊玉環,Dou Hongyu,竇弘餘,N,Received literary composition as gift from,收到Y的贈詩、文,Yongle,永樂,719,777,31222,94870,110.547371,34.623436,,,,,1,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,Based on Father's Birth Year + 30,據其父親生年 + 30,11,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yang Yuhuan,楊玉環,Zhang Yunrong,張雲容,N,Presented literary composition as gift to,贈詩、文,Yongle,永樂,719,,31222,445914,110.547371,34.623436,,,,,1,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yang Yuhuan,楊玉環,Su Zheng,蘇拯,N,Received literary composition as gift from,收到Y的贈詩、文,Yongle,永樂,719,,31222,448682,110.547371,34.623436,,,,,1,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Song Jing,宋璟,Cui Mian,崔沔,N,Presented literary composition as gift to,贈詩、文,Nanhe,南和,663,673,31275,31703,114.687309,36.999573,Anping,安平,115.510575,38.230526,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],154.8955598,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Song Jing,宋璟,Yuan Qianyao,源乾曜,N,Presented literary composition as gift to,贈詩、文,Nanhe,南和,663,668,31275,31847,114.687309,36.999573,Linzhang,臨漳,114.5545,36.24,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],85.28824743,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Song Jing,宋璟,Pei Guangting,裴光庭,N,Presented literary composition as gift to,贈詩、文,Nanhe,南和,663,676,31275,31907,114.687309,36.999573,Wenxi,聞喜,111.318657,35.426205,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],349.170249,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Song Jing,宋璟,Wang Han,王翰,N,Presented literary composition as gift to,贈詩、文,Nanhe,南和,663,,31275,92120,114.687309,36.999573,Jinyang,晉陽,112.5121,37.709,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],207.8107148,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Song Jing,宋璟,Yuwen Rong,宇文融,N,Presented literary composition as gift to,贈詩、文,Nanhe,南和,663,682,31275,173109,114.687309,36.999573,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Song Jing,宋璟,Cui Shang,崔尚,N,Presented literary composition as gift to,贈詩、文,Nanhe,南和,663,,31275,446859,114.687309,36.999573,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
